Year,Month,Day,Hour,Minute,Close
2023,4,7,14,33,27923.35000000
2023,4,7,14,34,27924.34000000
2023,4,7,14,35,27929.15000000
2023,4,7,14,36,27929.16000000
2023,4,7,14,37,27929.16000000
2023,4,7,14,38,27890.26000000
2023,4,7,14,39,27872.76000000
2023,4,7,14,40,27882.05000000
2023,4,7,14,41,27879.40000000
2023,4,7,14,42,27874.09000000
2023,4,7,14,43,27867.58000000
2023,4,7,14,44,27871.53000000
2023,4,7,14,45,27855.51000000
2023,4,7,14,46,27860.64000000
2023,4,7,14,47,27848.97000000
2023,4,7,14,48,27837.70000000
2023,4,7,14,49,27814.09000000
2023,4,7,14,50,27835.88000000
2023,4,7,14,51,27826.45000000
2023,4,7,14,52,27834.14000000
2023,4,7,14,53,27843.13000000
2023,4,7,14,54,27845.18000000
2023,4,7,14,55,27830.24000000
2023,4,7,14,56,27834.89000000
2023,4,7,14,57,27835.64000000
2023,4,7,14,58,27826.60000000
2023,4,7,14,59,27840.90000000
2023,4,7,15,0,27819.99000000
2023,4,7,15,1,27837.25000000
2023,4,7,15,2,27838.19000000
2023,4,7,15,3,27842.39000000
2023,4,7,15,4,27857.42000000
2023,4,7,15,5,27857.42000000
2023,4,7,15,6,27862.07000000
2023,4,7,15,7,27867.01000000
2023,4,7,15,8,27865.99000000
2023,4,7,15,9,27869.09000000
2023,4,7,15,10,27870.00000000
2023,4,7,15,11,27885.99000000
2023,4,7,15,12,27895.49000000
2023,4,7,15,13,27919.99000000
2023,4,7,15,14,27889.71000000
2023,4,7,15,15,27907.72000000
2023,4,7,15,16,27900.84000000
2023,4,7,15,17,27890.31000000
2023,4,7,15,18,27891.58000000
2023,4,7,15,19,27881.00000000
2023,4,7,15,20,27880.12000000
2023,4,7,15,21,27880.60000000
2023,4,7,15,22,27902.98000000
2023,4,7,15,23,27882.97000000
2023,4,7,15,24,27893.42000000
2023,4,7,15,25,27880.01000000
2023,4,7,15,26,27868.33000000
2023,4,7,15,27,27855.50000000
2023,4,7,15,28,27859.99000000
2023,4,7,15,29,27914.44000000
2023,4,7,15,30,27876.14000000
2023,4,7,15,31,27942.93000000
2023,4,7,15,32,27940.85000000
2023,4,7,15,33,27895.71000000
2023,4,7,15,34,27919.22000000
2023,4,7,15,35,27908.22000000
2023,4,7,15,36,27899.64000000
2023,4,7,15,37,27868.01000000
2023,4,7,15,38,27800.13000000
2023,4,7,15,39,27843.69000000
2023,4,7,15,40,27862.80000000
2023,4,7,15,41,27860.73000000
2023,4,7,15,42,27897.98000000
2023,4,7,15,43,27918.25000000
2023,4,7,15,44,27924.03000000
2023,4,7,15,45,27930.13000000
2023,4,7,15,46,27937.67000000
2023,4,7,15,47,27936.54000000
2023,4,7,15,48,27910.51000000
2023,4,7,15,49,27923.84000000
2023,4,7,15,50,27902.76000000
2023,4,7,15,51,27888.25000000
2023,4,7,15,52,27885.56000000
2023,4,7,15,53,27900.54000000
2023,4,7,15,54,27904.91000000
2023,4,7,15,55,27907.43000000
2023,4,7,15,56,27921.23000000
2023,4,7,15,57,27923.12000000
2023,4,7,15,58,27905.44000000
2023,4,7,15,59,27892.63000000
2023,4,7,16,0,27899.05000000
2023,4,7,16,1,27888.66000000
2023,4,7,16,2,27887.28000000
2023,4,7,16,3,27879.94000000
2023,4,7,16,4,27877.49000000
2023,4,7,16,5,27895.30000000
2023,4,7,16,6,27877.49000000
2023,4,7,16,7,27878.59000000
2023,4,7,16,8,27901.20000000
2023,4,7,16,9,27900.65000000
2023,4,7,16,10,27900.70000000
2023,4,7,16,11,27901.36000000
2023,4,7,16,12,27901.98000000
2023,4,7,16,13,27902.92000000
2023,4,7,16,14,27901.90000000
2023,4,7,16,15,27893.39000000
2023,4,7,16,16,27910.00000000
2023,4,7,16,17,27923.11000000
2023,4,7,16,18,27919.99000000
2023,4,7,16,19,27928.31000000
2023,4,7,16,20,27900.11000000
2023,4,7,16,21,27887.33000000
2023,4,7,16,22,27878.29000000
2023,4,7,16,23,27876.89000000
2023,4,7,16,24,27861.65000000
2023,4,7,16,25,27854.52000000
2023,4,7,16,26,27871.36000000
2023,4,7,16,27,27880.98000000
2023,4,7,16,28,27867.23000000
2023,4,7,16,29,27851.93000000
2023,4,7,16,30,27870.95000000
2023,4,7,16,31,27859.90000000
2023,4,7,16,32,27853.92000000
2023,4,7,16,33,27839.99000000
2023,4,7,16,34,27864.95000000
2023,4,7,16,35,27863.41000000
2023,4,7,16,36,27874.56000000
2023,4,7,16,37,27901.11000000
2023,4,7,16,38,27910.66000000
2023,4,7,16,39,27907.30000000
2023,4,7,16,40,27903.00000000
2023,4,7,16,41,27889.71000000
2023,4,7,16,42,27888.41000000
2023,4,7,16,43,27888.40000000
2023,4,7,16,44,27887.56000000
2023,4,7,16,45,27904.20000000
2023,4,7,16,46,27878.83000000
2023,4,7,16,47,27876.12000000
2023,4,7,16,48,27876.46000000
2023,4,7,16,49,27872.90000000
2023,4,7,16,50,27880.03000000
2023,4,7,16,51,27880.03000000
2023,4,7,16,52,27876.97000000
2023,4,7,16,53,27880.87000000
2023,4,7,16,54,27893.43000000
2023,4,7,16,55,27879.86000000
2023,4,7,16,56,27885.80000000
2023,4,7,16,57,27885.80000000
2023,4,7,16,58,27899.00000000
2023,4,7,16,59,27896.93000000
2023,4,7,17,0,27894.04000000
2023,4,7,17,1,27898.07000000
2023,4,7,17,2,27903.46000000
2023,4,7,17,3,27905.04000000
2023,4,7,17,4,27912.00000000
2023,4,7,17,5,27916.02000000
2023,4,7,17,6,27926.82000000
2023,4,7,17,7,27926.81000000
2023,4,7,17,8,27918.88000000
2023,4,7,17,9,27921.52000000
2023,4,7,17,10,27925.22000000
2023,4,7,17,11,27920.21000000
2023,4,7,17,12,27934.07000000
2023,4,7,17,13,27935.65000000
2023,4,7,17,14,27931.04000000
2023,4,7,17,15,27925.37000000
2023,4,7,17,16,27925.51000000
2023,4,7,17,17,27905.83000000
2023,4,7,17,18,27904.54000000
2023,4,7,17,19,27915.04000000
2023,4,7,17,20,27919.41000000
2023,4,7,17,21,27915.55000000
2023,4,7,17,22,27913.58000000
2023,4,7,17,23,27908.00000000
2023,4,7,17,24,27910.40000000
2023,4,7,17,25,27913.56000000
2023,4,7,17,26,27915.00000000
2023,4,7,17,27,27923.87000000
2023,4,7,17,28,27939.99000000
2023,4,7,17,29,27956.52000000
2023,4,7,17,30,27970.00000000
2023,4,7,17,31,27971.96000000
2023,4,7,17,32,27941.95000000
2023,4,7,17,33,27926.62000000
2023,4,7,17,34,27940.87000000
2023,4,7,17,35,27940.86000000
2023,4,7,17,36,27956.53000000
2023,4,7,17,37,27950.70000000
2023,4,7,17,38,27949.85000000
2023,4,7,17,39,27949.86000000
2023,4,7,17,40,27936.08000000
2023,4,7,17,41,27938.14000000
2023,4,7,17,42,27928.28000000
2023,4,7,17,43,27931.90000000
2023,4,7,17,44,27930.13000000
2023,4,7,17,45,27930.14000000
2023,4,7,17,46,27930.13000000
2023,4,7,17,47,27930.14000000
2023,4,7,17,48,27940.04000000
2023,4,7,17,49,27946.94000000
2023,4,7,17,50,27943.51000000
2023,4,7,17,51,27933.34000000
2023,4,7,17,52,27928.93000000
2023,4,7,17,53,27926.09000000
2023,4,7,17,54,27923.58000000
2023,4,7,17,55,27923.58000000
2023,4,7,17,56,27913.82000000
2023,4,7,17,57,27917.01000000
2023,4,7,17,58,27914.64000000
2023,4,7,17,59,27914.64000000
2023,4,7,18,0,27907.70000000
2023,4,7,18,1,27909.06000000
2023,4,7,18,2,27923.35000000
2023,4,7,18,3,27925.37000000
2023,4,7,18,4,27936.23000000
2023,4,7,18,5,27928.81000000
2023,4,7,18,6,27929.60000000
2023,4,7,18,7,27920.60000000
2023,4,7,18,8,27920.61000000
2023,4,7,18,9,27922.63000000
2023,4,7,18,10,27915.30000000
2023,4,7,18,11,27936.26000000
2023,4,7,18,12,27923.46000000
2023,4,7,18,13,27923.46000000
2023,4,7,18,14,27920.80000000
2023,4,7,18,15,27925.22000000
2023,4,7,18,16,27924.29000000
2023,4,7,18,17,27924.30000000
2023,4,7,18,18,27949.10000000
2023,4,7,18,19,27940.63000000
2023,4,7,18,20,27935.27000000
2023,4,7,18,21,27926.94000000
2023,4,7,18,22,27917.63000000
2023,4,7,18,23,27917.30000000
2023,4,7,18,24,27917.29000000
2023,4,7,18,25,27917.29000000
2023,4,7,18,26,27917.29000000
2023,4,7,18,27,27913.50000000
2023,4,7,18,28,27911.11000000
2023,4,7,18,29,27912.88000000
2023,4,7,18,30,27923.98000000
2023,4,7,18,31,27923.98000000
2023,4,7,18,32,27927.65000000
2023,4,7,18,33,27921.49000000
2023,4,7,18,34,27923.43000000
2023,4,7,18,35,27918.81000000
2023,4,7,18,36,27918.05000000
2023,4,7,18,37,27921.00000000
2023,4,6,9,18,28016.39000000
2023,4,6,9,19,28015.03000000
2023,4,6,9,20,28018.01000000
2023,4,6,9,21,28018.01000000
2023,4,6,9,22,28018.01000000
2023,4,6,9,23,28018.02000000
2023,4,6,9,24,28018.02000000
2023,4,6,9,25,28034.87000000
2023,4,6,9,26,28032.41000000
2023,4,6,9,27,28037.06000000
2023,4,6,9,28,28039.32000000
2023,4,6,9,29,28039.00000000
2023,4,6,9,30,28041.89000000
2023,4,6,9,31,28044.93000000
2023,4,6,9,32,28052.69000000
2023,4,6,9,33,28068.72000000
2023,4,6,9,34,28068.73000000
2023,4,6,9,35,28060.93000000
2023,4,6,9,36,28059.99000000
2023,4,6,9,37,28060.00000000
2023,4,6,9,38,28056.49000000
2023,4,6,9,39,28057.06000000
2023,4,6,9,40,28057.08000000
2023,4,6,9,41,28070.15000000
2023,4,6,9,42,28068.44000000
2023,4,6,9,43,28071.20000000
2023,4,6,9,44,28071.20000000
2023,4,6,9,45,28062.69000000
2023,4,6,9,46,28062.68000000
2023,4,6,9,47,28064.79000000
2023,4,6,9,48,28057.51000000
2023,4,6,9,49,28056.11000000
2023,4,6,9,50,28053.36000000
2023,4,6,9,51,28054.17000000
2023,4,6,9,52,28065.51000000
2023,4,6,9,53,28053.20000000
2023,4,6,9,54,28049.00000000
2023,4,6,9,55,28049.00000000
2023,4,6,9,56,28052.65000000
2023,4,6,9,57,28055.50000000
2023,4,6,9,58,28064.42000000
2023,4,6,9,59,28063.91000000
2023,4,6,10,0,28060.56000000
2023,4,6,10,1,28059.46000000
2023,4,6,10,2,28055.54000000
2023,4,6,10,3,28055.54000000
2023,4,6,10,4,28055.55000000
2023,4,6,10,5,28056.93000000
2023,4,6,10,6,28059.69000000
2023,4,6,10,7,28066.19000000
2023,4,6,10,8,28063.37000000
2023,4,6,10,9,28056.01000000
2023,4,6,10,10,28055.87000000
2023,4,6,10,11,28068.69000000
2023,4,6,10,12,28076.35000000
2023,4,6,10,13,28085.33000000
2023,4,6,10,14,28055.54000000
2023,4,6,10,15,28047.78000000
2023,4,6,10,16,28046.20000000
2023,4,6,10,17,28045.40000000
2023,4,6,10,18,28037.40000000
2023,4,6,10,19,28037.02000000
2023,4,6,10,20,28035.43000000
2023,4,6,10,21,28034.33000000
2023,4,6,10,22,28027.87000000
2023,4,6,10,23,28007.51000000
2023,4,6,10,24,28011.16000000
2023,4,6,10,25,28030.40000000
2023,4,6,10,26,28027.18000000
2023,4,6,10,27,28025.18000000
2023,4,6,10,28,28029.99000000
2023,4,6,10,29,28030.00000000
2023,4,6,10,30,28030.00000000
2023,4,6,10,31,28034.99000000
2023,4,6,10,32,28042.09000000
2023,4,6,10,33,28030.01000000
2023,4,6,10,34,28024.91000000
2023,4,6,10,35,28018.40000000
2023,4,6,10,36,28000.14000000
2023,4,6,10,37,28006.37000000
2023,4,6,10,38,28008.31000000
2023,4,6,10,39,28006.78000000
2023,4,6,10,40,27985.09000000
2023,4,6,10,41,27984.01000000
2023,4,6,10,42,27990.05000000
2023,4,6,10,43,27992.36000000
2023,4,6,10,44,27992.33000000
2023,4,6,10,45,27998.89000000
2023,4,6,10,46,27996.20000000
2023,4,6,10,47,27955.93000000
2023,4,6,10,48,27929.05000000
2023,4,6,10,49,27932.95000000
2023,4,6,10,50,27958.65000000
2023,4,6,10,51,27945.21000000
2023,4,6,10,52,27952.47000000
2023,4,6,10,53,27967.17000000
2023,4,6,10,54,27946.98000000
2023,4,6,10,55,27932.56000000
2023,4,6,10,56,27934.92000000
2023,4,6,10,57,27926.62000000
2023,4,6,10,58,27926.07000000
2023,4,6,10,59,27910.97000000
2023,4,6,11,0,27866.99000000
2023,4,6,11,1,27928.49000000
2023,4,6,11,2,27894.14000000
2023,4,6,11,3,27870.98000000
2023,4,6,11,4,27884.89000000
2023,4,6,11,5,27884.94000000
2023,4,6,11,6,27897.95000000
2023,4,6,11,7,27916.06000000
2023,4,6,11,8,27907.44000000
2023,4,6,11,9,27927.22000000
2023,4,6,11,10,27930.45000000
2023,4,6,11,11,27916.46000000
2023,4,6,11,12,27940.03000000
2023,4,6,11,13,27928.78000000
2023,4,6,11,14,27942.30000000
2023,4,6,11,15,27920.00000000
2023,4,6,11,16,27894.37000000
2023,4,6,11,17,27872.83000000
2023,4,6,11,18,27864.47000000
2023,4,6,11,19,27892.47000000
2023,4,6,11,20,27879.83000000
2023,4,6,11,21,27900.00000000
2023,4,6,11,22,27902.94000000
2023,4,6,11,23,27903.71000000
2023,4,6,11,24,27902.91000000
2023,4,6,11,25,27906.97000000
2023,4,6,11,26,27909.70000000
2023,4,6,11,27,27903.68000000
2023,4,6,11,28,27906.40000000
2023,4,6,11,29,27912.01000000
2023,4,6,11,30,27916.64000000
2023,4,6,11,31,27943.47000000
2023,4,6,11,32,27973.99000000
2023,4,6,11,33,27963.95000000
2023,4,6,11,34,27963.09000000
2023,4,6,11,35,27950.01000000
2023,4,6,11,36,27953.69000000
2023,4,6,11,37,27951.17000000
2023,4,6,11,38,27956.16000000
2023,4,6,11,39,27955.61000000
2023,4,6,11,40,27965.73000000
2023,4,6,11,41,27987.08000000
2023,4,6,11,42,27965.01000000
2023,4,6,11,43,27967.52000000
2023,4,6,11,44,27968.18000000
2023,4,6,11,45,27952.82000000
2023,4,6,11,46,27958.46000000
2023,4,6,11,47,27958.47000000
2023,4,6,11,48,27957.26000000
2023,4,6,11,49,27953.16000000
2023,4,6,11,50,27951.19000000
2023,4,6,11,51,27942.16000000
2023,4,6,11,52,27940.11000000
2023,4,6,11,53,27931.20000000
2023,4,6,11,54,27952.58000000
2023,4,6,11,55,27948.38000000
2023,4,6,11,56,27946.95000000
2023,4,6,11,57,27952.05000000
2023,4,6,11,58,27953.00000000
2023,4,6,11,59,27953.62000000
2023,4,6,12,0,27958.89000000
2023,4,6,12,1,27955.59000000
2023,4,6,12,2,27955.57000000
2023,4,6,12,3,27955.01000000
2023,4,6,12,4,27953.01000000
2023,4,6,12,5,27954.98000000
2023,4,6,12,6,27948.57000000
2023,4,6,12,7,27955.84000000
2023,4,6,12,8,27961.13000000
2023,4,6,12,9,27967.06000000
2023,4,6,12,10,27969.70000000
2023,4,6,12,11,27968.45000000
2023,4,6,12,12,27962.02000000
2023,4,6,12,13,27967.38000000
2023,4,6,12,14,27972.63000000
2023,4,6,12,15,27974.92000000
2023,4,6,12,16,27978.53000000
2023,4,6,12,17,27986.90000000
2023,4,6,12,18,27995.39000000
2023,4,6,12,19,28002.92000000
2023,4,6,12,20,27986.91000000
2023,4,6,12,21,27988.85000000
2023,4,6,12,22,27987.13000000
2023,4,6,12,23,27978.12000000
2023,4,6,12,24,27995.11000000
2023,4,6,12,25,27986.65000000
2023,4,6,12,26,27990.99000000
2023,4,6,12,27,28008.70000000
2023,4,6,12,28,28018.37000000
2023,4,6,12,29,28009.58000000
2023,4,6,12,30,28001.26000000
2023,4,6,12,31,27998.62000000
2023,4,6,12,32,27989.19000000
2023,4,6,12,33,27990.70000000
2023,4,6,12,34,27988.86000000
2023,4,6,12,35,27986.91000000
2023,4,6,12,36,27990.52000000
2023,4,6,12,37,27989.00000000
2023,4,6,12,38,27995.79000000
2023,4,6,12,39,28005.84000000
2023,4,6,12,40,28004.73000000
2023,4,6,12,41,27991.75000000
2023,4,6,12,42,27986.22000000
2023,4,6,12,43,27979.71000000
2023,4,6,12,44,27967.67000000
2023,4,6,12,45,27966.75000000
2023,4,6,12,46,27956.97000000
2023,4,6,12,47,27973.84000000
2023,4,6,12,48,27961.10000000
2023,4,6,12,49,27951.72000000
2023,4,6,12,50,27940.39000000
2023,4,6,12,51,27946.30000000
2023,4,6,12,52,27953.87000000
2023,4,6,12,53,27923.08000000
2023,4,6,12,54,27933.81000000
2023,4,6,12,55,27931.78000000
2023,4,6,12,56,27932.93000000
2023,4,6,12,57,27908.39000000
2023,4,6,12,58,27912.20000000
2023,4,6,12,59,27904.04000000
2023,4,6,13,0,27900.39000000
2023,4,6,13,1,27861.73000000
2023,4,6,13,2,27840.00000000
2023,4,6,13,3,27839.13000000
2023,4,6,13,4,27831.87000000
2023,4,6,13,5,27845.72000000
2023,4,6,13,6,27857.19000000
2023,4,6,13,7,27885.63000000
2023,4,6,13,8,27865.40000000
2023,4,6,13,9,27869.34000000
2023,4,6,13,10,27888.55000000
2023,4,6,13,11,27871.25000000
2023,4,6,13,12,27850.00000000
2023,4,6,13,13,27858.57000000
2023,4,6,13,14,27867.25000000
2023,4,6,13,15,27842.41000000
2023,4,6,13,16,27853.88000000
2023,4,6,13,17,27864.25000000
2023,4,6,13,18,27876.97000000
2023,4,6,13,19,27874.38000000
2023,4,6,13,20,27876.95000000
2023,4,6,13,21,27869.48000000
2023,4,6,13,22,27850.95000000
2023,4,6,13,23,27844.24000000
2023,4,6,13,24,27845.81000000
2023,4,6,13,25,27843.70000000
2023,4,6,13,26,27839.42000000
2023,4,6,13,27,27884.68000000
2023,4,6,13,28,27887.12000000
2023,4,6,13,29,27895.51000000
2023,4,6,13,30,27907.59000000
2023,4,6,13,31,27884.60000000
2023,4,6,13,32,27882.58000000
2023,4,6,13,33,27864.53000000
2023,4,6,13,34,27872.00000000
2023,4,6,13,35,27867.81000000
2023,4,6,13,36,27764.00000000
2023,4,6,13,37,27764.51000000
2023,4,6,13,38,27788.49000000
2023,4,6,13,39,27805.64000000
2023,4,6,13,40,27845.42000000
2023,4,6,13,41,27832.91000000
2023,4,6,13,42,27845.42000000
2023,4,6,13,43,27819.43000000
2023,4,6,13,44,27834.14000000
2023,4,6,13,45,27803.73000000
2023,4,6,13,46,27809.21000000
2023,4,6,13,47,27801.17000000
2023,4,6,13,48,27828.59000000
2023,4,6,13,49,27836.15000000
2023,4,6,13,50,27824.25000000
2023,4,6,13,51,27824.23000000
2023,4,6,13,52,27848.84000000
2023,4,6,13,53,27845.46000000
2023,4,6,13,54,27849.33000000
2023,4,6,13,55,27854.53000000
2023,4,6,13,56,27845.52000000
2023,4,6,13,57,27845.62000000
2023,4,6,13,58,27848.15000000
2023,4,6,13,59,27850.00000000
2023,4,6,14,0,27858.81000000
2023,4,6,14,1,27868.22000000
2023,4,6,14,2,27870.95000000
2023,4,6,14,3,27878.78000000
2023,4,6,14,4,27870.35000000
2023,4,6,14,5,27858.70000000
2023,4,6,14,6,27878.76000000
2023,4,6,14,7,27893.81000000
2023,4,6,14,8,27892.09000000
2023,4,6,14,9,27910.00000000
2023,4,6,14,10,27893.04000000
2023,4,6,14,11,27907.46000000
2023,4,6,14,12,27912.06000000
2023,4,6,14,13,27911.22000000
2023,4,6,14,14,27910.51000000
2023,4,6,14,15,27912.23000000
2023,4,6,14,16,27923.40000000
2023,4,6,14,17,27920.32000000
2023,4,6,14,18,27904.07000000
2023,4,6,14,19,27904.73000000
2023,4,6,14,20,27904.95000000
2023,4,6,14,21,27908.15000000
2023,4,6,14,22,27905.27000000
2023,4,6,14,23,27905.06000000
2023,4,6,14,24,27908.59000000
2023,4,6,14,25,27893.58000000
2023,4,6,14,26,27899.87000000
2023,4,6,14,27,27912.17000000
2023,4,6,14,28,27899.91000000
2023,4,6,14,29,27902.77000000
2023,4,6,14,30,27921.99000000
2023,4,6,14,31,27914.01000000
2023,4,6,14,32,27891.53000000
2023,4,6,14,33,27917.59000000
2023,4,6,14,34,27931.00000000
2023,4,6,14,35,27912.51000000
2023,4,6,14,36,27924.18000000
2023,4,6,14,37,27926.71000000
2023,4,6,14,38,27922.33000000
2023,4,6,14,39,27920.95000000
2023,4,6,14,40,27924.92000000
2023,4,6,14,41,27924.73000000
2023,4,6,14,42,27931.21000000
2023,4,6,14,43,27934.72000000
2023,4,6,14,44,27935.22000000
2023,4,6,14,45,27926.61000000
2023,4,6,14,46,27933.51000000
2023,4,6,14,47,27941.94000000
2023,4,6,14,48,27943.18000000
2023,4,6,14,49,27941.95000000
2023,4,6,14,50,27932.80000000
2023,4,6,14,51,27936.35000000
2023,4,6,14,52,27925.01000000
2023,4,6,14,53,27924.99000000
2023,4,6,14,54,27935.37000000
2023,4,6,14,55,27939.77000000
2023,4,6,14,56,27946.98000000
2023,4,6,14,57,27948.39000000
2023,4,6,14,58,27936.01000000
2023,4,6,14,59,27945.52000000
2023,4,6,15,0,27958.58000000
2023,4,6,15,1,27935.95000000
2023,4,6,15,2,27935.96000000
2023,4,6,15,3,27941.50000000
2023,4,6,15,4,27940.01000000
2023,4,6,15,5,27940.01000000
2023,4,6,15,6,27931.03000000
2023,4,6,15,7,27922.86000000
2023,4,6,15,8,27930.19000000
2023,4,6,15,9,27917.36000000
2023,4,6,15,10,27913.92000000
2023,4,6,15,11,27905.00000000
2023,4,6,15,12,27910.05000000
2023,4,6,15,13,27908.62000000
2023,4,6,15,14,27908.61000000
2023,4,6,15,15,27908.65000000
2023,4,6,15,16,27908.66000000
2023,4,6,15,17,27889.00000000
2023,4,6,15,18,27879.85000000
2023,4,6,15,19,27886.35000000
2023,4,6,15,20,27910.00000000
2023,4,6,15,21,27916.81000000
2023,4,6,15,22,27946.85000000
2023,4,6,15,23,27958.84000000
2023,4,6,15,24,27955.01000000
2023,4,6,15,25,27981.94000000
2023,4,6,15,26,27970.56000000
2023,4,6,15,27,28007.86000000
2023,4,6,15,28,28011.15000000
2023,4,6,15,29,27997.63000000
2023,4,6,15,30,27969.14000000
2023,4,6,15,31,27985.38000000
2023,4,6,15,32,27950.70000000
2023,4,6,15,33,27927.28000000
2023,4,6,15,34,27918.73000000
2023,4,6,15,35,27925.42000000
2023,4,6,15,36,27921.49000000
2023,4,6,15,37,27933.59000000
2023,4,6,15,38,27942.96000000
2023,4,6,15,39,27943.09000000
2023,4,6,15,40,27928.53000000
2023,4,6,15,41,27930.90000000
2023,4,6,15,42,27929.99000000
2023,4,6,15,43,27909.72000000
2023,4,6,15,44,27911.85000000
2023,4,6,15,45,27908.65000000
2023,4,6,15,46,27906.18000000
2023,4,6,15,47,27889.24000000
2023,4,6,15,48,27891.15000000
2023,4,6,15,49,27880.84000000
2023,4,6,15,50,27866.23000000
2023,4,6,15,51,27875.31000000
2023,4,6,15,52,27874.43000000
2023,4,6,15,53,27882.59000000
2023,4,6,15,54,27894.89000000
2023,4,6,15,55,27894.05000000
2023,4,6,15,56,27894.51000000
2023,4,6,15,57,27906.80000000
2023,4,6,15,58,27905.89000000
2023,4,6,15,59,27903.73000000
2023,4,6,16,0,27911.82000000
2023,4,6,16,1,27913.54000000
2023,4,6,16,2,27889.48000000
2023,4,6,16,3,27888.39000000
2023,4,6,16,4,27895.50000000
2023,4,6,16,5,27906.06000000
2023,4,6,16,6,27907.49000000
2023,4,6,16,7,27904.60000000
2023,4,6,16,8,27906.00000000
2023,4,6,16,9,27907.95000000
2023,4,6,16,10,27897.80000000
2023,4,6,16,11,27921.53000000
2023,4,6,16,12,27932.17000000
2023,4,6,16,13,27935.49000000
2023,4,6,16,14,27940.44000000
2023,4,6,16,15,27948.77000000
2023,4,6,16,16,27950.08000000
2023,4,6,16,17,27957.38000000
2023,4,6,16,18,27948.72000000
2023,4,6,16,19,27947.29000000
2023,4,6,16,20,27944.75000000
2023,4,6,16,21,27959.01000000
2023,4,6,16,22,27973.38000000
2023,4,6,16,23,27975.59000000
2023,4,6,16,24,27979.01000000
2023,4,6,16,25,27972.30000000
2023,4,6,16,26,27969.30000000
2023,4,6,16,27,27963.86000000
2023,4,6,16,28,27964.77000000
2023,4,6,16,29,27933.51000000
2023,4,6,16,30,27927.77000000
2023,4,6,16,31,27888.11000000
2023,4,6,16,32,27895.99000000
2023,4,6,16,33,27900.43000000
2023,4,6,16,34,27883.68000000
2023,4,6,16,35,27889.07000000
2023,4,6,16,36,27877.58000000
2023,4,6,16,37,27907.74000000
2023,4,6,16,38,27890.77000000
2023,4,6,16,39,27861.79000000
2023,4,6,16,40,27866.45000000
2023,4,6,16,41,27858.39000000
2023,4,6,16,42,27844.88000000
2023,4,6,16,43,27817.55000000
2023,4,6,16,44,27847.02000000
2023,4,6,16,45,27852.51000000
2023,4,6,16,46,27767.95000000
2023,4,6,16,47,27774.27000000
2023,4,6,16,48,27771.55000000
2023,4,6,16,49,27785.12000000
2023,4,6,16,50,27818.79000000
2023,4,6,16,51,27839.42000000
2023,4,6,16,52,27857.26000000
2023,4,6,16,53,27857.83000000
2023,4,6,16,54,27860.78000000
2023,4,6,16,55,27856.46000000
2023,4,6,16,56,27861.22000000
2023,4,6,16,57,27867.72000000
2023,4,6,16,58,27882.01000000
2023,4,6,16,59,27891.16000000
2023,4,6,17,0,27910.47000000
2023,4,6,17,1,27963.05000000
2023,4,6,17,2,27931.48000000
2023,4,6,17,3,27898.80000000
2023,4,6,17,4,27895.00000000
2023,4,6,17,5,27897.98000000
2023,4,6,17,6,27895.78000000
2023,4,6,17,7,27930.73000000
2023,4,6,17,8,27911.37000000
2023,4,6,17,9,27913.81000000
2023,4,6,17,10,27932.36000000
2023,4,6,17,11,27952.68000000
2023,4,6,17,12,27935.48000000
2023,4,6,17,13,27921.92000000
2023,4,6,17,14,27934.40000000
2023,4,6,17,15,27932.50000000
2023,4,6,17,16,27950.01000000
2023,4,6,17,17,27949.54000000
2023,4,6,17,18,27930.13000000
2023,4,6,17,19,27929.57000000
2023,4,6,17,20,27925.26000000
2023,4,6,17,21,27923.80000000
2023,4,6,17,22,27916.00000000
2023,4,6,17,23,27922.04000000
2023,4,6,17,24,27926.85000000
2023,4,6,17,25,27935.87000000
2023,4,6,17,26,27936.88000000
2023,4,6,17,27,27936.65000000
2023,4,6,17,28,27927.07000000
2023,4,6,17,29,27936.35000000
2023,4,6,17,30,27961.52000000
2023,4,6,17,31,27934.94000000
2023,4,6,17,32,27925.40000000
2023,4,6,17,33,27928.35000000
2023,4,6,17,34,27952.80000000
2023,4,6,17,35,27950.00000000
2023,4,6,17,36,27949.57000000
2023,4,6,17,37,27922.76000000
2023,4,6,17,38,27923.10000000
2023,4,6,17,39,27924.13000000
2023,4,6,17,40,27927.98000000
2023,4,6,17,41,27920.14000000
2023,4,6,17,42,27925.41000000
2023,4,6,17,43,27908.76000000
2023,4,6,17,44,27918.86000000
2023,4,6,17,45,27918.11000000
2023,4,6,17,46,27927.98000000
2023,4,6,17,47,27933.35000000
2023,4,6,17,48,27930.23000000
2023,4,6,17,49,27926.26000000
2023,4,6,17,50,27923.18000000
2023,4,6,17,51,27943.24000000
2023,4,6,17,52,27949.99000000
2023,4,6,17,53,27970.07000000
2023,4,6,17,54,27957.01000000
2023,4,6,17,55,27966.30000000
2023,4,6,17,56,27965.00000000
2023,4,6,17,57,27963.33000000
2023,4,6,17,58,27943.78000000
2023,4,6,17,59,27952.78000000
2023,4,6,18,0,27959.27000000
2023,4,6,18,1,27980.13000000
2023,4,6,18,2,27989.00000000
2023,4,6,18,3,27994.37000000
2023,4,6,18,4,28010.00000000
2023,4,6,18,5,28015.68000000
2023,4,6,18,6,28021.84000000
2023,4,6,18,7,28039.99000000
2023,4,6,18,8,28051.70000000
